Time (mm-dd-yyyy H:M:S),Time (.1s Delta),Wheatstone Voltage (V),Range,Log Amp Voltage,Battery Voltage
01-23-2025 01:32:09 AM,299883,0.00000,0,1372.10000,3.73000
01-23-2025 01:34:55 AM,301538,0.00000,0,1372.10000,3.73000
01-23-2025 01:35:00 AM,301589,0.00000,0,1372.10000,3.73000
01-23-2025 01:35:05 AM,301637,0.00000,0,1372.10000,3.73000
01-23-2025 01:37:45 AM,303242,0.00000,0,1372.10000,3.73000
01-23-2025 01:37:50 AM,303294,0.00000,0,1372.10000,3.73000
01-23-2025 01:37:55 AM,303342,0.00000,0,1372.10000,3.73000
01-23-2025 01:40:36 AM,304949,0.00000,0,1372.10000,3.73000
01-23-2025 01:40:41 AM,305000,0.00000,0,1372.10000,3.73000
01-23-2025 01:40:46 AM,305049,0.00000,0,1372.10000,3.73000
01-23-2025 01:43:26 AM,306655,0.00000,0,1372.10000,3.73000
01-23-2025 01:43:32 AM,306708,0.00000,0,1372.10000,3.73000
01-23-2025 01:43:36 AM,306756,0.00000,0,1372.10000,3.73000
01-23-2025 01:46:17 AM,308363,0.00000,0,1372.10000,3.73000
01-23-2025 01:46:22 AM,308414,0.00000,0,1372.10000,3.73000
01-23-2025 01:46:27 AM,308462,0.00000,0,1372.10000,3.73000
01-23-2025 01:48:52 AM,309914,0.00000,0,1372.10000,3.73000
01-23-2025 01:48:57 AM,309962,0.00000,0,1372.10000,3.73000
01-23-2025 01:51:37 AM,311557,0.00000,0,1372.10000,3.73000
01-23-2025 01:51:42 AM,311610,0.00000,0,1372.10000,3.73000
01-23-2025 01:51:47 AM,311658,0.00000,0,1372.10000,3.73000
01-23-2025 01:54:27 AM,313265,0.00000,0,1372.10000,3.73000
01-23-2025 01:54:32 AM,313316,0.00000,0,1372.10000,3.73000
01-23-2025 01:54:37 AM,313365,0.00000,0,1372.10000,3.73000
01-23-2025 01:57:18 AM,314968,0.00000,0,1372.10000,3.73000
01-23-2025 01:57:23 AM,315021,0.00000,0,1372.10000,3.73000
01-23-2025 01:57:28 AM,315069,0.00000,0,1372.10000,3.73000
01-23-2025 01:59:53 AM,316521,0.00000,0,1372.10000,3.73000
01-23-2025 01:59:58 AM,316570,0.00000,0,1372.10000,3.73000
01-23-2025 02:02:37 AM,318164,0.00000,0,1372.10000,3.73000
01-23-2025 02:02:43 AM,318217,0.00000,0,1372.10000,3.73000
01-23-2025 02:02:47 AM,318266,0.00000,0,1372.10000,3.73000
01-23-2025 02:05:13 AM,319717,0.00000,0,1372.10000,3.73000
01-23-2025 02:05:17 AM,319766,0.00000,0,1372.10000,3.73000
01-23-2025 02:07:57 AM,321363,0.00000,0,1372.10000,3.73000
01-23-2025 02:08:02 AM,321416,0.00000,0,1372.10000,3.73000
01-23-2025 02:08:07 AM,321465,0.00000,0,1372.10000,3.73000
01-23-2025 02:10:48 AM,323071,0.00000,0,1372.10000,3.73000
01-23-2025 02:10:53 AM,323120,0.00000,0,1372.10000,3.73000
01-23-2025 02:10:58 AM,323173,0.00000,0,1372.10000,3.73000
01-23-2025 02:13:24 AM,324630,0.00000,0,1372.10000,3.73000
01-23-2025 02:16:08 AM,326270,0.00000,0,1372.10000,3.73000
01-23-2025 02:16:13 AM,326321,0.00000,0,1372.10000,3.73000
01-23-2025 02:16:18 AM,326370,0.00000,0,1372.10000,3.73000
01-23-2025 02:18:44 AM,327827,0.00000,0,1372.10000,3.73000
01-23-2025 02:21:28 AM,329467,0.00000,0,1372.10000,3.73000
01-23-2025 02:21:33 AM,329519,0.00000,0,1372.10000,3.73000
01-23-2025 02:21:38 AM,329568,0.00000,0,1372.10000,3.73000
01-23-2025 02:24:03 AM,331023,0.00000,0,1372.10000,3.73000
01-23-2025 02:26:47 AM,332666,0.00000,0,1372.10000,3.73000
01-23-2025 02:26:53 AM,332717,0.00000,0,1372.10000,3.73000
01-23-2025 02:26:57 AM,332765,0.00000,0,1372.10000,3.73000
01-23-2025 02:29:23 AM,334221,0.00000,0,1372.10000,3.73000
01-23-2025 02:32:07 AM,335863,0.00000,0,1372.10000,3.73000
01-23-2025 02:32:12 AM,335915,0.00000,0,1372.10000,3.73000
01-23-2025 02:32:17 AM,335963,0.00000,0,1372.10000,3.73000
01-23-2025 02:34:43 AM,337418,0.00000,0,1372.10000,3.73000
01-23-2025 02:37:27 AM,339061,0.00000,0,1372.10000,3.73000
01-23-2025 02:37:32 AM,339113,0.00000,0,1372.10000,3.73000
01-23-2025 02:37:37 AM,339161,0.00000,0,1372.10000,3.73000
01-23-2025 02:40:03 AM,340618,0.00000,0,1372.10000,3.73000
01-23-2025 02:42:47 AM,342267,0.00000,0,1372.10000,3.73000
01-23-2025 02:42:53 AM,342320,0.00000,0,1372.10000,3.73000
01-23-2025 02:45:38 AM,343975,0.00000,0,1372.10000,3.73000
01-23-2025 02:45:43 AM,344026,0.00000,0,1372.10000,3.73000
01-23-2025 02:48:29 AM,345681,0.00000,0,1372.10000,3.73000
01-23-2025 02:48:34 AM,345732,0.00000,0,1372.10000,3.73000
01-23-2025 02:51:04 AM,347232,0.00000,0,1372.10000,3.73000
01-23-2025 02:53:48 AM,348875,0.00000,0,1372.10000,3.73000
01-23-2025 02:53:54 AM,348928,0.00000,0,1372.10000,3.73000
01-23-2025 02:56:24 AM,350428,0.00000,0,1372.10000,3.73000
01-23-2025 02:59:08 AM,352074,0.00000,0,1372.10000,3.73000
01-23-2025 02:59:13 AM,352125,0.00000,0,1372.10000,3.73000
01-23-2025 03:01:43 AM,353625,0.00000,0,1372.10000,3.73000
01-23-2025 03:04:28 AM,355271,0.00000,0,1372.10000,3.73000
01-23-2025 03:04:33 AM,355322,0.00000,0,1372.10000,3.73000
01-23-2025 03:07:03 AM,356819,0.00000,0,1372.10000,3.73000
01-23-2025 03:09:33 AM,358322,0.00000,0,1372.10000,3.73000
01-23-2025 03:12:16 AM,359956,0.00000,0,1372.10000,3.73000
01-23-2025 03:12:22 AM,360009,0.00000,0,1372.10000,3.73000
01-23-2025 03:14:52 AM,361509,0.00000,0,1372.10000,3.73000
01-23-2025 03:17:36 AM,363155,0.00000,0,1372.10000,3.73000
01-23-2025 03:17:41 AM,363206,0.00000,0,1372.10000,3.73000
01-23-2025 03:20:11 AM,364707,0.00000,0,1372.10000,3.73000
01-23-2025 03:22:56 AM,366352,0.00000,0,1372.10000,3.73000
01-23-2025 03:23:01 AM,366404,0.00000,0,1372.10000,3.73000
01-23-2025 03:25:31 AM,367904,0.00000,0,1372.10000,3.73000
01-23-2025 03:28:01 AM,369404,0.00000,0,1372.10000,3.73000
01-23-2025 03:30:45 AM,371040,0.00000,0,1372.10000,3.73000
01-23-2025 03:30:50 AM,371093,0.00000,0,1372.10000,3.73000
01-23-2025 03:33:21 AM,372599,0.00000,0,1372.10000,3.73000
01-23-2025 03:36:05 AM,374239,0.00000,0,1372.10000,3.73000
01-23-2025 03:36:10 AM,374291,0.00000,0,1372.10000,3.73000
01-23-2025 03:38:41 AM,375797,0.00000,0,1372.10000,3.73000
01-23-2025 03:41:24 AM,377434,0.00000,0,1372.10000,3.73000
01-23-2025 03:41:30 AM,377487,0.00000,0,1372.10000,3.73000
01-23-2025 03:44:00 AM,378995,0.00000,0,1372.10000,3.73000
01-23-2025 03:46:44 AM,380632,0.00000,0,1372.10000,3.73000
01-23-2025 03:46:49 AM,380685,0.00000,0,1372.10000,3.73000
01-23-2025 03:46:54 AM,380733,0.00000,0,1372.10000,3.73000
01-23-2025 03:49:20 AM,382193,0.00000,0,1372.10000,3.73000
01-23-2025 03:52:04 AM,383830,0.00000,0,1372.10000,3.73000
01-23-2025 03:52:09 AM,383881,0.00000,0,1372.10000,3.73000
01-23-2025 03:52:14 AM,383929,0.00000,0,1372.10000,3.73000
01-23-2025 03:54:40 AM,385389,0.00000,0,1372.10000,3.73000
01-23-2025 03:57:23 AM,387026,0.00000,0,1372.10000,3.73000
01-23-2025 03:57:29 AM,387078,0.00000,0,1372.10000,3.73000
01-23-2025 03:57:33 AM,387126,0.00000,0,1372.10000,3.73000
01-23-2025 03:59:59 AM,388584,0.00000,0,1372.10000,3.73000
01-23-2025 04:02:43 AM,390225,0.00000,0,1372.10000,3.73000
01-23-2025 04:02:48 AM,390276,0.00000,0,1372.10000,3.73000
01-23-2025 04:05:19 AM,391782,0.00000,0,1372.10000,3.73000
01-23-2025 04:08:03 AM,393422,0.00000,0,1372.10000,3.73000
01-23-2025 04:08:08 AM,393471,0.00000,0,1372.10000,3.73000
01-23-2025 04:08:13 AM,393523,0.00000,0,1372.10000,3.73000
01-23-2025 04:10:39 AM,394982,0.00000,0,1372.10000,3.73000
01-23-2025 04:13:22 AM,396616,0.00000,0,1372.10000,3.73000
01-23-2025 04:13:28 AM,396668,0.00000,0,1372.10000,3.73000
01-23-2025 04:13:33 AM,396717,0.00000,0,1372.10000,3.73000
01-23-2025 04:15:59 AM,398179,0.00000,0,1372.10000,3.73000
01-23-2025 04:16:04 AM,398228,0.00000,0,1372.10000,3.73000
01-23-2025 04:18:42 AM,399813,0.00000,0,1372.10000,3.73000
01-23-2025 04:18:47 AM,399867,0.00000,0,1372.10000,3.73000
01-23-2025 04:18:52 AM,399915,0.00000,0,1372.10000,3.73000
01-23-2025 04:21:19 AM,401377,0.00000,0,1372.10000,3.73000
01-23-2025 04:21:23 AM,401426,0.00000,0,1372.10000,3.73000
01-23-2025 04:24:02 AM,403011,0.00000,0,1372.10000,3.73000
01-23-2025 04:24:07 AM,403064,0.00000,0,1372.10000,3.73000
01-23-2025 04:24:12 AM,403112,0.00000,0,1372.10000,3.73000
01-23-2025 04:26:39 AM,404578,0.00000,0,1372.10000,3.73000
01-23-2025 04:26:43 AM,404626,0.00000,0,1372.10000,3.73000
01-23-2025 04:29:22 AM,406209,0.00000,0,1372.10000,3.73000
01-23-2025 04:29:27 AM,406262,0.00000,0,1372.10000,3.73000
01-23-2025 04:29:32 AM,406310,0.00000,0,1372.10000,3.73000
01-23-2025 04:31:58 AM,407776,0.00000,0,1372.10000,3.73000
01-23-2025 04:34:28 AM,409276,0.00000,0,1372.10000,3.73000
01-23-2025 04:37:11 AM,410898,0.00000,0,1372.10000,3.73000
01-23-2025 04:37:16 AM,410951,0.00000,0,1372.10000,3.73000
01-23-2025 04:37:21 AM,411002,0.00000,0,1372.10000,3.73000
01-23-2025 04:39:48 AM,412470,0.00000,0,1372.10000,3.73000
01-23-2025 04:42:31 AM,414098,0.00000,0,1372.10000,3.73000
01-23-2025 04:42:36 AM,414149,0.00000,0,1372.10000,3.73000
01-23-2025 04:42:41 AM,414198,0.00000,0,1372.10000,3.73000
01-23-2025 04:45:08 AM,415669,0.00000,0,1372.10000,3.73000
01-23-2025 04:45:13 AM,415718,0.00000,0,1372.10000,3.73000
01-23-2025 04:47:50 AM,417294,0.00000,0,1372.10000,3.73000
01-23-2025 04:47:56 AM,417347,0.00000,0,1372.10000,3.73000
01-23-2025 04:48:00 AM,417396,0.00000,0,1372.10000,3.73000
01-23-2025 04:50:28 AM,418867,0.00000,0,1372.10000,3.73000
01-23-2025 04:53:10 AM,420495,0.00000,0,1372.10000,3.73000
01-23-2025 04:53:15 AM,420546,0.00000,0,1372.10000,3.73000
01-23-2025 04:53:20 AM,420595,0.00000,0,1372.10000,3.73000
01-23-2025 04:55:47 AM,422063,0.00000,0,1372.10000,3.73000
01-23-2025 04:58:17 AM,423564,0.00000,0,1372.10000,3.73000
01-23-2025 05:00:59 AM,425183,0.00000,0,1372.10000,3.73000
01-23-2025 05:01:04 AM,425235,0.00000,0,1372.10000,3.73000
01-23-2025 05:01:09 AM,425283,0.00000,0,1372.10000,3.73000
01-23-2025 05:03:37 AM,426763,0.00000,0,1372.10000,3.73000
01-23-2025 05:06:19 AM,428382,0.00000,0,1372.10000,3.73000
01-23-2025 05:06:24 AM,428433,0.00000,0,1372.10000,3.73000
01-23-2025 05:06:29 AM,428481,0.00000,0,1372.10000,3.73000
01-23-2025 05:08:57 AM,429961,0.00000,0,1372.10000,3.73000
01-23-2025 05:11:39 AM,431577,0.00000,0,1372.10000,3.73000
01-23-2025 05:11:44 AM,431629,0.00000,0,1372.10000,3.73000
01-23-2025 05:11:49 AM,431678,0.00000,0,1372.10000,3.73000
01-23-2025 05:14:17 AM,433157,0.00000,0,1372.10000,3.73000
01-23-2025 05:16:58 AM,434773,0.00000,0,1372.10000,3.73000
01-23-2025 05:17:03 AM,434827,0.00000,0,1372.10000,3.73000
01-23-2025 05:17:08 AM,434875,0.00000,0,1372.10000,3.73000
01-23-2025 05:19:36 AM,436351,0.00000,0,1372.10000,3.73000
01-23-2025 05:22:18 AM,437973,0.00000,0,1372.10000,3.73000
01-23-2025 05:22:23 AM,438022,0.00000,0,1372.10000,3.73000
01-23-2025 05:22:28 AM,438075,0.00000,0,1372.10000,3.73000
01-23-2025 05:24:56 AM,439551,0.00000,0,1372.10000,3.73000
01-23-2025 05:25:01 AM,439599,0.00000,0,1372.10000,3.73000
01-23-2025 05:27:38 AM,441170,0.00000,0,1372.10000,3.73000
01-23-2025 05:27:43 AM,441222,0.00000,0,1372.10000,3.73000
01-23-2025 05:27:48 AM,441271,0.00000,0,1372.10000,3.73000
01-23-2025 05:30:16 AM,442750,0.00000,0,1372.10000,3.73000
01-23-2025 05:32:57 AM,444366,0.00000,0,1372.10000,3.73000
01-23-2025 05:33:03 AM,444418,0.00000,0,1372.10000,3.73000
01-23-2025 05:33:07 AM,444467,0.00000,0,1372.10000,3.73000
01-23-2025 05:35:35 AM,445946,0.00000,0,1372.10000,3.73000
01-23-2025 05:38:00 AM,447395,0.00000,0,1372.10000,3.73000
01-23-2025 05:38:05 AM,447447,0.00000,0,1372.10000,3.73000
01-23-2025 05:40:46 AM,449056,0.00000,0,1372.10000,3.73000
01-23-2025 05:40:52 AM,449108,0.00000,0,1372.10000,3.73000
01-23-2025 05:40:56 AM,449156,0.00000,0,1372.10000,3.73000
01-23-2025 05:43:24 AM,450632,0.00000,0,1372.10000,3.73000
01-23-2025 05:43:29 AM,450685,0.00000,0,1372.10000,3.73000
01-23-2025 05:46:06 AM,452254,0.00000,0,1372.10000,3.73000
01-23-2025 05:46:11 AM,452302,0.00000,0,1372.10000,3.73000
01-23-2025 05:46:16 AM,452356,0.00000,0,1372.10000,3.73000
01-23-2025 05:48:44 AM,453833,0.00000,0,1372.10000,3.73000
01-23-2025 05:48:49 AM,453881,0.00000,0,1372.10000,3.73000
01-23-2025 05:51:26 AM,455449,0.00000,0,1372.10000,3.73000
01-23-2025 05:51:31 AM,455502,0.00000,0,1372.10000,3.73000
01-23-2025 05:51:36 AM,455550,0.00000,0,1372.10000,3.73000
01-23-2025 05:54:04 AM,457030,0.00000,0,1372.10000,3.73000
01-23-2025 05:54:09 AM,457078,0.00000,0,1372.10000,3.73000
01-23-2025 05:56:46 AM,458649,0.00000,0,1372.10000,3.73000
01-23-2025 05:56:51 AM,458700,0.00000,0,1372.10000,3.73000
01-23-2025 05:56:56 AM,458749,0.00000,0,1372.10000,3.73000
01-23-2025 05:57:01 AM,458802,0.00000,0,1372.10000,3.73000
01-23-2025 05:59:23 AM,460225,0.00000,0,1372.10000,3.73000
01-23-2025 05:59:28 AM,460274,0.00000,0,1372.10000,3.73000
01-23-2025 06:02:31 AM,462101,0.00000,0,1372.10000,3.73000
01-23-2025 06:02:36 AM,462149,0.00000,0,1372.10000,3.73000
01-23-2025 06:02:41 AM,462202,0.00000,0,1372.10000,3.73000
01-23-2025 06:07:51 AM,465297,0.00000,0,1372.10000,3.73000
01-23-2025 06:07:55 AM,465346,0.00000,0,1372.10000,3.73000
01-23-2025 06:08:01 AM,465399,0.00000,0,1372.10000,3.73000
01-23-2025 06:13:10 AM,468496,0.00000,0,1372.10000,3.73000
01-23-2025 06:13:15 AM,468544,0.00000,0,1372.10000,3.73000
01-23-2025 06:13:21 AM,468597,0.00000,0,1372.10000,3.73000
01-23-2025 06:18:30 AM,471693,0.00000,0,1372.10000,3.73000
01-23-2025 06:18:35 AM,471742,0.00000,0,1372.10000,3.73000
01-23-2025 06:18:40 AM,471795,0.00000,0,1372.10000,3.73000
01-23-2025 06:23:50 AM,474890,0.00000,0,1372.10000,3.73000
01-23-2025 06:23:55 AM,474938,0.00000,0,1372.10000,3.73000
01-23-2025 06:24:00 AM,474991,0.00000,0,1372.10000,3.73000
01-23-2025 06:29:10 AM,478088,0.00000,0,1372.10000,3.73000
01-23-2025 06:29:14 AM,478136,0.00000,0,1372.10000,3.73000
01-23-2025 06:29:20 AM,478190,0.00000,0,1372.10000,3.73000
01-23-2025 06:34:29 AM,481285,0.00000,0,1372.10000,3.73000
01-23-2025 06:34:34 AM,481333,0.00000,0,1372.10000,3.73000
01-23-2025 06:34:39 AM,481386,0.00000,0,1372.10000,3.73000
01-23-2025 06:39:49 AM,484481,0.00000,0,1372.10000,3.73000
01-23-2025 06:39:54 AM,484530,0.00000,0,1372.10000,3.73000
01-23-2025 06:39:59 AM,484583,0.00000,0,1372.10000,3.73000
01-23-2025 06:45:09 AM,487680,0.00000,0,1372.10000,3.73000
01-23-2025 06:45:14 AM,487728,0.00000,0,1372.10000,3.73000
01-23-2025 06:45:19 AM,487781,0.00000,0,1372.10000,3.73000
01-23-2025 06:50:28 AM,490876,0.00000,0,1372.10000,3.73000
01-23-2025 06:50:33 AM,490925,0.00000,0,1372.10000,3.73000
01-23-2025 06:50:39 AM,490978,0.00000,0,1372.10000,3.73000
01-23-2025 06:55:48 AM,494073,0.00000,0,1372.10000,3.72000
01-23-2025 06:55:53 AM,494121,0.00000,0,1372.10000,3.72000
01-23-2025 06:55:58 AM,494175,0.00000,0,1372.10000,3.72000
01-23-2025 07:01:08 AM,497269,0.00000,0,1372.10000,3.73000
01-23-2025 07:01:13 AM,497317,0.00000,0,1372.10000,3.73000
01-23-2025 07:01:18 AM,497370,0.00000,0,1372.10000,3.73000
01-23-2025 07:08:58 AM,501968,0.00000,0,1372.10000,3.72000
01-23-2025 07:09:02 AM,502016,0.00000,0,1372.10000,3.72000
01-23-2025 07:09:08 AM,502069,0.00000,0,1372.10000,3.72000
01-23-2025 07:14:17 AM,505162,0.00000,0,1372.10000,3.73000
01-23-2025 07:14:22 AM,505215,0.00000,0,1372.10000,3.73000
01-23-2025 07:14:27 AM,505264,0.00000,0,1372.10000,3.73000
01-23-2025 07:19:37 AM,508360,0.00000,0,1372.10000,3.73000
01-23-2025 07:19:42 AM,508408,0.00000,0,1372.10000,3.73000
01-23-2025 07:19:47 AM,508462,0.00000,0,1372.10000,3.73000
01-23-2025 07:24:31 AM,511301,0.00000,0,1372.10000,3.72000
01-23-2025 07:24:36 AM,511353,0.00000,0,1372.10000,3.72000
01-23-2025 07:24:41 AM,511402,0.00000,0,1372.10000,3.72000
01-23-2025 07:24:46 AM,511455,0.00000,0,1372.10000,3.72000
01-23-2025 07:27:09 AM,512885,0.00000,0,1372.10000,3.73000
01-23-2025 07:27:14 AM,512933,0.00000,0,1372.10000,3.73000
01-23-2025 07:30:16 AM,514753,0.00000,0,1372.10000,3.72000
01-23-2025 07:30:26 AM,514853,0.00000,0,1372.10000,3.72000
01-23-2025 07:35:36 AM,517950,0.00000,0,1372.10000,3.72000
01-23-2025 07:35:41 AM,517998,0.00000,0,1372.10000,3.72000
01-23-2025 07:35:46 AM,518051,0.00000,0,1372.10000,3.72000
01-23-2025 07:43:26 AM,522647,0.00000,0,1372.10000,3.72000
01-23-2025 07:43:30 AM,522695,0.00000,0,1372.10000,3.72000
01-23-2025 07:43:36 AM,522748,0.00000,0,1372.10000,3.72000
01-23-2025 07:48:45 AM,525844,0.00000,0,1372.10000,3.72000
01-23-2025 07:48:50 AM,525892,0.00000,0,1372.10000,3.72000
01-23-2025 07:48:55 AM,525945,0.00000,0,1372.10000,3.72000
01-23-2025 07:54:05 AM,529039,0.00000,0,1372.10000,3.72000
01-23-2025 07:54:10 AM,529092,0.00000,0,1372.10000,3.72000
01-23-2025 07:54:15 AM,529140,0.00000,0,1372.10000,3.72000
01-23-2025 07:59:25 AM,532238,0.00000,0,1372.10000,3.72000
01-23-2025 07:59:29 AM,532286,0.00000,0,1372.10000,3.72000
01-23-2025 07:59:35 AM,532339,0.00000,0,1372.10000,3.72000
01-23-2025 08:04:44 AM,535436,0.00000,0,1372.10000,3.72000
01-23-2025 08:04:49 AM,535485,0.00000,0,1372.10000,3.72000
01-23-2025 08:04:55 AM,535538,0.00000,0,1372.10000,3.72000
01-23-2025 08:10:04 AM,538634,0.00000,0,1372.10000,3.72000
01-23-2025 08:10:10 AM,538688,0.00000,0,1372.10000,3.72000
01-23-2025 08:10:14 AM,538736,0.00000,0,1372.10000,3.72000
01-23-2025 08:15:24 AM,541834,0.00000,0,1372.10000,3.72000
01-23-2025 08:15:29 AM,541883,0.00000,0,1372.10000,3.72000
01-23-2025 08:15:34 AM,541936,0.00000,0,1372.10000,3.72000
01-23-2025 08:20:18 AM,544777,0.00000,0,1372.10000,3.72000
01-23-2025 08:20:24 AM,544829,0.00000,0,1372.10000,3.72000
01-23-2025 08:20:29 AM,544877,0.00000,0,1372.10000,3.72000
01-23-2025 08:20:34 AM,544931,0.00000,0,1372.10000,3.72000
01-23-2025 08:22:56 AM,546351,0.00000,0,1372.10000,3.72000
01-23-2025 08:23:01 AM,546404,0.00000,0,1372.10000,3.72000
01-23-2025 08:23:06 AM,546452,0.00000,0,1372.10000,3.72000
01-23-2025 08:26:04 AM,548229,0.00000,0,1372.10000,3.72000
01-23-2025 08:26:09 AM,548277,0.00000,0,1372.10000,3.72000
01-23-2025 08:26:14 AM,548330,0.00000,0,1372.10000,3.72000
01-23-2025 08:31:24 AM,551428,0.00000,0,1372.10000,3.72000
01-23-2025 08:31:28 AM,551476,0.00000,0,1372.10000,3.72000
01-23-2025 08:31:34 AM,551529,0.00000,0,1372.10000,3.72000
01-23-2025 08:36:43 AM,554624,0.00000,0,1372.10000,3.72000
01-23-2025 08:36:48 AM,554673,0.00000,0,1372.10000,3.72000
01-23-2025 08:36:53 AM,554726,0.00000,0,1372.10000,3.72000
01-23-2025 08:42:03 AM,557819,0.00000,0,1372.10000,3.72000
01-23-2025 08:42:08 AM,557872,0.00000,0,1372.10000,3.72000
01-23-2025 08:42:13 AM,557920,0.00000,0,1372.10000,3.72000
01-23-2025 08:42:18 AM,557973,0.00000,0,1372.10000,3.72000
01-23-2025 08:47:23 AM,561017,0.00000,0,1372.10000,3.72000
01-23-2025 08:47:27 AM,561065,0.00000,0,1372.10000,3.72000
01-23-2025 08:47:33 AM,561118,0.00000,0,1372.10000,3.72000
01-23-2025 08:47:38 AM,561167,0.00000,0,1372.10000,3.72000
01-23-2025 08:52:42 AM,564214,0.00000,0,1372.10000,3.72000
01-23-2025 08:52:47 AM,564263,0.00000,0,1372.10000,3.72000
01-23-2025 08:52:52 AM,564316,0.00000,0,1372.10000,3.72000
01-23-2025 08:52:57 AM,564364,0.00000,0,1372.10000,3.72000
01-23-2025 08:55:04 AM,565627,0.00000,0,1372.10000,3.72000
01-23-2025 08:57:36 AM,567156,0.00000,0,1372.10000,3.72000
01-23-2025 08:58:02 AM,567411,0.00000,0,1372.10000,3.72000
01-23-2025 08:58:07 AM,567459,0.00000,0,1372.10000,3.72000
01-23-2025 08:58:12 AM,567512,0.00000,0,1372.10000,3.72000
01-23-2025 08:58:17 AM,567561,0.00000,0,1372.10000,3.72000
01-23-2025 09:02:56 AM,570353,0.00000,0,1372.10000,3.72000
01-23-2025 09:03:22 AM,570608,0.00000,0,1372.10000,3.72000
01-23-2025 09:03:26 AM,570657,0.00000,0,1372.10000,3.72000
01-23-2025 09:03:32 AM,570710,0.00000,0,1372.10000,3.72000
01-23-2025 09:03:37 AM,570758,0.00000,0,1372.10000,3.72000
01-23-2025 09:08:16 AM,573550,0.00000,0,1372.10000,3.72000
01-23-2025 09:08:41 AM,573801,0.00000,0,1372.10000,3.72000
01-23-2025 09:08:46 AM,573855,0.00000,0,1372.10000,3.72000
01-23-2025 09:08:51 AM,573903,0.00000,0,1372.10000,3.72000
01-23-2025 09:08:56 AM,573956,0.00000,0,1372.10000,3.72000
01-23-2025 09:13:36 AM,576747,0.00000,0,1372.10000,3.72000
01-23-2025 09:14:01 AM,577002,0.00000,0,1372.10000,3.72000
01-23-2025 09:14:06 AM,577051,0.00000,0,1372.10000,3.72000
01-23-2025 09:14:11 AM,577104,0.00000,0,1372.10000,3.72000
01-23-2025 09:14:16 AM,577152,0.00000,0,1372.10000,3.72000
01-23-2025 09:18:55 AM,579944,0.00000,0,1372.10000,3.72000
01-23-2025 09:19:21 AM,580200,0.00000,0,1372.10000,3.72000
01-23-2025 09:19:26 AM,580248,0.00000,0,1372.10000,3.72000
01-23-2025 09:19:31 AM,580301,0.00000,0,1372.10000,3.72000
01-23-2025 09:19:36 AM,580350,0.00000,0,1372.10000,3.72000
01-23-2025 09:21:43 AM,581619,0.00000,0,1372.10000,3.72000
01-23-2025 09:24:15 AM,583141,0.00000,0,1372.10000,3.72000
01-23-2025 09:24:41 AM,583397,0.00000,0,1372.10000,3.72000
01-23-2025 09:24:45 AM,583446,0.00000,0,1372.10000,3.72000
01-23-2025 09:24:51 AM,583499,0.00000,0,1372.10000,3.72000
01-23-2025 09:24:56 AM,583547,0.00000,0,1372.10000,3.72000
01-23-2025 09:29:35 AM,586342,0.00000,0,1372.10000,3.72000
01-23-2025 09:30:00 AM,586593,0.00000,0,1372.10000,3.72000
01-23-2025 09:30:05 AM,586647,0.00000,0,1372.10000,3.72000
01-23-2025 09:30:10 AM,586695,0.00000,0,1372.10000,3.72000
01-23-2025 09:30:16 AM,586748,0.00000,0,1372.10000,3.72000
01-23-2025 09:34:55 AM,589539,0.00000,0,1372.10000,3.72000
01-23-2025 09:35:20 AM,589793,0.00000,0,1372.10000,3.72000
01-23-2025 09:35:25 AM,589842,0.00000,0,1372.10000,3.72000
01-23-2025 09:35:30 AM,589895,0.00000,0,1372.10000,3.72000
01-23-2025 09:35:35 AM,589943,0.00000,0,1372.10000,3.72000
01-23-2025 09:40:15 AM,592739,0.00000,0,1372.10000,3.72000
01-23-2025 09:40:40 AM,592990,0.00000,0,1372.10000,3.72000
01-23-2025 09:40:45 AM,593043,0.00000,0,1372.10000,3.72000
01-23-2025 09:40:50 AM,593092,0.00000,0,1372.10000,3.72000
01-23-2025 09:40:55 AM,593145,0.00000,0,1372.10000,3.72000
01-23-2025 09:45:34 AM,595936,0.00000,0,1372.10000,3.72000
01-23-2025 09:48:04 AM,597436,0.00000,0,1372.10000,3.72000
01-23-2025 09:50:40 AM,598990,0.00000,0,1372.10000,3.72000
01-23-2025 09:50:45 AM,599038,0.00000,0,1372.10000,3.72000
01-23-2025 09:50:50 AM,599091,0.00000,0,1372.10000,3.72000
01-23-2025 09:50:55 AM,599140,0.00000,0,1372.10000,3.72000
01-23-2025 09:53:31 AM,600699,0.00000,0,1372.10000,3.72000
01-23-2025 09:53:36 AM,600753,0.00000,0,1372.10000,3.72000
01-23-2025 09:53:41 AM,600801,0.00000,0,1372.10000,3.72000
01-23-2025 09:53:46 AM,600854,0.00000,0,1372.10000,3.72000
01-23-2025 09:58:52 AM,603910,0.00000,0,1372.10000,3.72000
01-23-2025 09:58:57 AM,603963,0.00000,0,1372.10000,3.72000
01-23-2025 09:59:02 AM,604012,0.00000,0,1372.10000,3.72000
01-23-2025 09:59:07 AM,604065,0.00000,0,1372.10000,3.72000
01-23-2025 10:01:13 AM,605326,0.00000,0,1372.10000,3.72000
01-23-2025 10:03:45 AM,606842,0.00000,0,1372.10000,3.72000
01-23-2025 10:04:11 AM,607097,0.00000,0,1372.10000,3.72000
01-23-2025 10:04:15 AM,607145,0.00000,0,1372.10000,3.72000
